"","DATE.OF.INTERVIEW","X1.9..latitude.","X1.9..longitude.","X1.9..altitude.","area.m3","Perception.of.the.fill.level","people.using.toilet","days.to.fill","date.full","Transport"
"7678","2017-11-03",-15.4509233,28.228465,1276.4,12.5,NA,7,6975.44642857143,"2036-12-08","Vacuum Tanker"
"7679","2017-11-03",-15.4504883,28.2288183,1261.8,12.5,"Half-full",23,2122.96195652174,"2023-08-26","Vacuum Tanker"
"7680","2017-11-03",-15.45154,28.2275583,1262.9,12.5,"Almost full",6,4069.01041666667,"2028-12-24","Vacuum Tanker"
"7681","2017-11-03",-15.4509033,28.227965,1267.3,4.5,"Half-full",12,1464.84375,"2021-11-06","Vacuum Tanker"
"7682","2017-11-03",-15.45179,28.2279067,1274.2,4.5,"Half-full",15,1171.875,"2021-01-17","Vacuum Tanker"
"7683","2017-11-03",-15.4515767,28.2277067,1273.9,12.5,"Almost full",3,8138.02083333333,"2040-02-14","Vacuum Tanker"
"7684","2017-11-03",-15.4508567,28.2283967,1264.6,12.5,NA,17,2872.24264705882,"2025-09-14","Vacuum Tanker"
"7685","2017-11-03",-15.4510583,28.2287683,1267.9,12.5,"Half-full",8,6103.515625,"2034-07-20","Vacuum Tanker"
"7686","2017-11-03",-15.432500881886,28.3203506469727,NA,12.5,"Almost empty",5,14648.4375,"2057-12-11","Push Cart"
"7687","2017-11-03",-15.4514367,28.2291817,1256.2,12.5,"Half-full",6,8138.02083333333,"2040-02-14","Vacuum Tanker"
"7688","2017-11-03",-15.451025,28.2273217,1271.8,4.5,"Half-full",7,2511.16071428571,"2024-09-18","Vacuum Tanker"
"7689","2017-11-03",-15.4510517,28.2278417,1261.4,12.5,"Half-full",4,12207.03125,"2051-04-06","Vacuum Tanker"
"7690","2017-11-03",-15.4511683,28.2283833,1263.6,12.5,NA,13,3756.00961538462,"2028-02-15","Vacuum Tanker"
"7691","2017-11-03",-15.4471817,28.2255017,1266.4,4.5,"Almost full",4,2197.265625,"2023-11-09","Vacuum Tanker"
"7692","2017-11-03",-15.4471517,28.22546,1265.6,4.5,"Almost full",6,1464.84375,"2021-11-06","Vacuum Tanker"
"7693","2017-11-03",-15.432500881886,28.3203506469727,NA,4.5,"Half-full",3,5859.375,"2033-11-18","Vacuum Tanker"
"7694","2017-11-02",-15.447065,28.2252917,1275.6,4.5,"Almost full",13,676.081730769231,"2019-09-09","Vacuum Tanker"
"7695","2017-11-03",-15.4466717,28.2256083,1286.7,12.5,"Almost empty",9,8138.02083333333,"2040-02-14","Vacuum Tanker"
"7696","2017-11-03",-15.44716,28.2252767,1269.6,4.5,"Almost full",14,627.790178571429,"2019-07-23","Vacuum Tanker"
"7697","2017-11-03",-15.432500881886,28.3203506469727,NA,12.5,"Almost empty",6,12207.03125,"2051-04-06","Vacuum Tanker"
"7698","2017-11-02",-15.4472467,28.2251,1282.4,12.5,"Almost empty",5,14648.4375,"2057-12-10","Vacuum Tanker"
"7699","2017-11-03",-15.4467417,28.2248233,1292,12.5,"Half-full",9,5425.34722222222,"2032-09-10","Vacuum Tanker"
"7700","2017-11-03",-15.44736,28.224915,1264.3,12.5,"Almost full",17,1436.12132352941,"2021-10-09","Vacuum Tanker"
"7701","2017-11-03",-15.4468017,28.2247017,1282.3,12.5,"Half-full",8,6103.515625,"2034-07-20","Vacuum Tanker"
"7702","2017-11-03",-15.4473633,28.22502,1267,12.5,"Almost empty",8,9155.2734375,"2042-11-27","Vacuum Tanker"
"7703","2017-11-03",-15.4468533,28.2246417,1282.3,4.5,"Half-full",12,1464.84375,"2021-11-06","Vacuum Tanker"
"7704","2017-11-03",-15.4475517,28.22468,1257.3,4.5,"Almost full",7,1255.58035714286,"2021-04-11","Vacuum Tanker"
"7705","2017-11-03",-15.4466433,28.22459,1282.2,4.5,"Half-full",7,2511.16071428571,"2024-09-18","Vacuum Tanker"
"7706","2017-11-03",-15.447515,28.2245467,1258.9,12.5,"Almost full",5,4882.8125,"2031-03-17","Vacuum Tanker"
"7707","2017-11-03",-15.432500881886,28.3203506469727,NA,12.5,"Almost full",8,3051.7578125,"2026-03-12","Vacuum Tanker"
"7708","2017-11-03",-15.4469433,28.22438,1281.5,4.5,"Half-full",6,2929.6875,"2025-11-10","Vacuum Tanker"
"7709","2017-11-03",-15.44689,28.224105,1280.7,4.5,"Half-full",11,1598.01136363636,"2022-03-20","Vacuum Tanker"
"7710","2017-11-03",-15.44753,28.2242133,1284.3,12.5,"Almost full",9,2712.67361111111,"2025-04-07","Vacuum Tanker"
"7711","2017-11-03",-15.432500881886,28.3203506469727,NA,4.5,"Almost empty",5,5273.4375,"2032-04-11","Vacuum Tanker"
"7712","2017-11-03",NA,NA,NA,12.5,"Half-full",7,6975.44642857143,"2036-12-08","Vacuum Tanker"
"7713","2017-11-03",-15.4475833,28.223595,1273.7,4.5,"Almost full",14,627.790178571429,"2019-07-23","Vacuum Tanker"
"7714","2017-11-03",-15.446935,28.2237983,1265.3,4.5,"Almost full",8,1098.6328125,"2020-11-05","Vacuum Tanker"
"7715","2017-11-03",-15.446895,28.2238267,1276.1,4.5,"Almost full",11,799.005681818182,"2020-01-11","Vacuum Tanker"
"7716","2017-11-03",NA,NA,NA,4.5,"Half-full",14,1255.58035714286,"2021-04-11","Vacuum Tanker"
"7717","2017-11-03",-15.4465567,28.2236717,1269.7,4.5,"Almost full",8,1098.6328125,"2020-11-05","Vacuum Tanker"
"7718","2017-11-03",-15.44681,28.2241233,1270.3,4.5,"Almost full",8,1098.6328125,"2020-11-05","Vacuum Tanker"
"7719","2017-11-03",-15.432500881886,28.3203506469727,NA,4.5,"Almost empty",5,5273.4375,"2032-04-11","Vacuum Tanker"
"7720",NA,-15.4464467,28.2232533,1260,12.5,"Almost empty",9,8138.02083333333,NA,"Vacuum Tanker"
"7721","2017-11-03",-15.4462933,28.223655,1270.3,4.5,"Half-full",7,2511.16071428571,"2024-09-18","Vacuum Tanker"
"7722","2017-11-03",-15.4459733,28.2231717,1269.6,4.5,"Half-full",24,732.421875,"2019-11-05","Vacuum Tanker"
"7723","2017-11-03",-15.4465717,28.2240067,1269.8,12.5,"Half-full",9,5425.34722222222,"2032-09-10","Vacuum Tanker"
"7724","2017-11-03",-15.4466667,28.224405,1272.5,12.5,"Almost full",7,3487.72321428571,"2027-05-22","Vacuum Tanker"
"7725","2017-11-03",-15.4462183,28.22361,1262.4,4.5,"Half-full",9,1953.125,"2023-03-10","Vacuum Tanker"
"7726","2017-11-03",-15.4464767,28.2242483,1271.1,4.5,"Half-full",14,1255.58035714286,"2021-04-11","Vacuum Tanker"
"7727","2017-11-03",-15.432500881886,28.3203506469727,NA,12.5,"Almost empty",10,7324.21875,"2037-11-22","Vacuum Tanker"
"7728","2017-11-03",-15.4464017,28.2243633,1272,4.5,"Half-full",10,1757.8125,"2022-08-26","Vacuum Tanker"
"7729","2017-11-03",-15.4458317,28.2233383,1278.2,12.5,"Half-full",5,9765.625,"2044-07-29","Vacuum Tanker"
"7730","2017-11-03",-15.4463817,28.224725,1274,4.5,"Almost full",6,1464.84375,"2021-11-06","Vacuum Tanker"
"7731","2017-11-03",-15.44496,28.2233433,1271.5,4.5,"Half-full",17,1034.00735294118,"2020-09-02","Vacuum Tanker"
"7732","2017-11-03",-15.4460517,28.2236767,1265.5,4.5,"Almost empty",15,1757.8125,"2022-08-26","Vacuum Tanker"
"7733","2017-11-03",-15.4460883,28.2242533,1272.3,12.5,"Half-full",4,12207.03125,"2051-04-06","Vacuum Tanker"
"7734","2017-11-03",-15.4461667,28.2244667,1271.7,4.5,"Half-full",16,1098.6328125,"2020-11-05","Vacuum Tanker"
"7735","2017-11-03",-15.432500881886,28.3203506469727,NA,4.5,"Almost full",4,2197.265625,"2023-11-09","Vacuum Tanker"
"7736","2017-11-03",-15.4463733,28.2251217,1278.9,4.5,"Almost full",19,462.582236842105,"2019-02-08","Vacuum Tanker"
"7737","2017-11-03",-15.44621,28.22484,1271.2,4.5,"Half-full",9,1953.125,"2023-03-10","Vacuum Tanker"
"7738","2017-11-03",-15.4459033,28.22455,1289.9,4.5,"Half-full",11,1598.01136363636,"2022-03-20","Vacuum Tanker"
"7739","2017-11-03",-15.4460483,28.2239133,1271.3,4.5,"Full",3,1171.875,"2021-01-17","Vacuum Tanker"
"7740","2017-11-03",-15.445905,28.2235033,1279.2,4.5,"Half-full",8,2197.265625,"2023-11-09","Vacuum Tanker"
"7741","2017-11-03",-15.4460717,28.2247517,1278.6,4.5,"Half-full",10,1757.8125,"2022-08-26","Vacuum Tanker"
"7742","2017-11-03",-15.432500881886,28.3203506469727,NA,4.5,"Almost empty",8,3295.8984375,"2026-11-11","Vacuum Tanker"
"7743","2017-11-03",-15.4457017,28.223715,1276.2,0,"Half-full",11,0,"2017-11-03","Vacuum Tanker"
"7744","2017-11-03",-15.4457617,28.2237067,1272.4,12.5,"Half-full",8,6103.515625,"2034-07-20","Vacuum Tanker"
"7745","2017-11-03",-15.4457683,28.2249833,1289.3,4.5,"Half-full",4,4394.53125,"2029-11-14","Vacuum Tanker"
"7746","2017-11-03",-15.446135,28.2253083,1267.6,12.5,"Almost full",12,2034.50520833333,"2023-05-30","Vacuum Tanker"
"7747","2017-11-03",-15.4461433,28.2250517,1271.6,4.5,"Half-full",15,1171.875,"2021-01-17","Vacuum Tanker"
"7748","2017-11-03",-15.4458117,28.2238717,1273,12.5,"Half-full",6,8138.02083333333,"2040-02-14","Vacuum Tanker"
"7749","2017-11-03",-15.4457333,28.2250467,1281.3,12.5,NA,7,6975.44642857143,"2036-12-08","Vacuum Tanker"
"7750","2017-11-03",NA,NA,NA,4.5,"Almost empty",4,6591.796875,"2035-11-20","Vacuum Tanker"
"7751","2017-11-03",-15.44595,28.2250567,1266.3,12.5,"Almost empty",5,14648.4375,"2057-12-11","Vacuum Tanker"
"7752","2017-11-03",-15.44566,28.224655,1284.4,4.5,"Half-full",5,3515.625,"2027-06-19","Vacuum Tanker"
"7753","2017-11-03",-15.4455583,28.2240667,1294.3,12.5,"Half-full",5,9765.625,"2044-07-29","Vacuum Tanker"
"7754","2017-11-03",NA,NA,NA,4.5,"Almost full",6,1464.84375,"2021-11-06","Vacuum Tanker"
"7755","2017-11-03",-15.4455517,28.2249133,1268.1,12.5,"Half-full",13,3756.00961538462,"2028-02-15","Vacuum Tanker"
"7756","2017-11-03",-15.44568,28.2249733,1268.8,4.5,"Half-full",7,2511.16071428571,"2024-09-18","Vacuum Tanker"
"7757","2017-11-03",-15.4455833,28.2247383,1271.4,12.5,"Half-full",15,3255.20833333333,"2026-10-02","Vacuum Tanker"
"7758","2017-11-03",-15.4492817,28.2233167,1267.1,12.5,"Almost full",6,4069.01041666667,"2028-12-24","Vacuum Tanker"
"7759","2017-11-03",-15.4490567,28.2231467,1262.9,12.5,"Almost full",5,4882.8125,"2031-03-17","Vacuum Tanker"
"7760","2017-11-03",-15.44893,28.22392,1296.3,4.5,"Half-full",12,1464.84375,"2021-11-06","Vacuum Tanker"
"7761","2017-11-03",-15.4484117,28.2251517,1274.8,12.5,"Half-full",12,4069.01041666667,"2028-12-24","Vacuum Tanker"
"7762","2017-11-03",-15.4489533,28.2230317,1277.2,4.5,"Almost full",6,1464.84375,"2021-11-06","Vacuum Tanker"
"7763","2017-11-03",-15.432500881886,28.3203506469727,NA,12.5,"Almost empty",7,10463.1696428571,"2046-06-27","Vacuum Tanker"
"7764","2017-11-03",-15.4481,28.2230267,1286.8,4.5,"Almost full",6,1464.84375,"2021-11-06","Vacuum Tanker"
"7765","2017-11-03",-15.4490633,28.2230267,1267.5,4.5,"Almost full",5,1757.8125,"2022-08-26","Vacuum Tanker"
"7766","2017-11-03",-15.447125,28.2194183,1267.3,4.5,"Half-full",30,585.9375,"2019-06-11","Vacuum Tanker"
"7767","2017-11-03",-15.4500333,28.224695,1283.5,12.5,"Half-full",80,610.3515625,"2019-07-06","Vacuum Tanker"
"7768","2017-11-03",-15.4489533,28.2228067,1278.8,12.5,"Almost full",9,2712.67361111111,"2025-04-07","Vacuum Tanker"
"7769","2017-11-03",-15.44662,28.2205483,1277.5,4.5,"Half-full",12,1464.84375,"2021-11-06","Vacuum Tanker"
"7770","2017-11-03",-15.4478167,28.2228833,1284.1,12.5,"Almost empty",11,6658.38068181818,"2036-01-26","Vacuum Tanker"
"7771","2017-11-03",-15.440125,28.2168783,1277.1,4.5,"Half-full",15,1171.875,"2021-01-17","Vacuum Tanker"
"7772","2017-11-03",-15.447275,28.2234333,1280.1,4.5,"Half-full",19,925.164473684211,"2020-05-16","Vacuum Tanker"
"7773","2017-11-03",-15.44711,28.22429,1273.3,4.5,"Almost empty",9,2929.6875,"2025-11-10","Vacuum Tanker"
"7774","2017-11-03",-15.4468967,28.2248483,1270.8,12.5,NA,8,6103.515625,"2034-07-20","Vacuum Tanker"
"7775","2017-11-03",-15.4516683,28.2279633,1272.4,4.5,"Half-full",5,3515.625,"2027-06-19","Vacuum Tanker"
"7776","2017-11-03",-15.448785,28.22682,1268.8,12.5,NA,11,4438.92045454545,"2029-12-28","Vacuum Tanker"
"7777","2017-11-03",-15.44818,28.2272567,1261.1,12.5,NA,8,6103.515625,"2034-07-20","Vacuum Tanker"
"7778","2017-11-03",-15.4459117,28.2245467,1270.2,12.5,NA,5,9765.625,"2044-07-29","Vacuum Tanker"
"7779","2017-11-03",-15.4511783,28.2283917,1267.9,12.5,NA,10,4882.8125,"2031-03-17","Vacuum Tanker"
"7780","2017-11-03",-15.447915,28.2271767,1472.7,0,NA,6,0,"2017-11-03","Vacuum Tanker"
"7781","2017-11-03",-15.4475733,28.22719,1466.4,4.5,"Half-full",19,925.164473684211,"2020-05-16","Vacuum Tanker"
"7782","2017-10-31",-15.4507617,28.2310533,1270.8,12.5,NA,9,5425.34722222222,"2032-09-07","Vacuum Tanker"
"7783","2017-11-04",-15.4455383,28.2218583,1274.4,12.5,"Half-full",6,8138.02083333333,"2040-02-15","Vacuum Tanker"
"7784","2017-11-04",-15.444315,28.2221767,1269.6,12.5,"Almost empty",21,3487.72321428571,"2027-05-23","Vacuum Tanker"
"7785","2017-11-04",-15.444575,28.2209217,1262.1,4.5,"Almost full",10,878.90625,"2020-03-31","Vacuum Tanker"
"7786","2017-11-04",-15.44265,28.2182933,1265.6,4.5,"Half-full",5,3515.625,"2027-06-20","Vacuum Tanker"
"7787","2017-11-04",-15.4439283,28.2208017,1266.7,12.5,"Almost empty",29,2525.59267241379,"2024-10-03","Vacuum Tanker"
"7788","2017-11-04",-15.4381267,28.2166183,1270.9,12.5,"Half-full",7,6975.44642857143,"2036-12-09","Vacuum Tanker"
"7789","2017-11-04",-15.4364817,28.21597,1289.4,12.5,"Half-full",8,6103.515625,"2034-07-21","Vacuum Tanker"
"7790","2017-11-04",-15.44203,28.2204667,1269.6,12.5,"Almost empty",36,2034.50520833333,"2023-05-31","Vacuum Tanker"
"7791","2017-11-04",-15.4356917,28.2164183,1216.7,12.5,"Almost empty",4,18310.546875,"2067-12-22","Vacuum Tanker"
"7792","2017-11-04",-15.44176,28.2206733,1268.5,12.5,"Almost empty",13,5634.01442307692,"2033-04-08","Vacuum Tanker"
"7793","2017-11-04",-15.4354917,28.2159167,1283.9,4.5,"Almost empty",4,6591.796875,"2035-11-21","Vacuum Tanker"
"7794","2017-11-04",-15.4351667,28.2155167,1281.4,12.5,"Almost empty",5,14648.4375,"2057-12-12","Vacuum Tanker"
"7795","2017-11-04",-15.4354183,28.21601,1293.1,4.5,"Almost empty",6,4394.53125,"2029-11-15","Vacuum Tanker"
"7796","2017-11-04",-15.4415767,28.22073,1280.2,4.5,"Half-full",10,1757.8125,"2022-08-27","Vacuum Tanker"
"7797","2017-11-04",-15.441495,28.2202783,1275,4.5,"Almost empty",5,5273.4375,"2032-04-12","Vacuum Tanker"
"7798","2017-11-04",-15.441245,28.2207633,1256.1,12.5,"Almost empty",24,3051.7578125,"2026-03-13","Vacuum Tanker"
"7799","2017-11-04",-15.43525,28.2159817,1258.5,12.5,"Half-full",4,12207.03125,"2051-04-07","Vacuum Tanker"
"7800","2017-11-04",-15.4439317,28.2219233,1277.3,4.5,"Half-full",14,1255.58035714286,"2021-04-12","Vacuum Tanker"
"7801","2017-11-04",-15.4353067,28.2162783,1289.8,12.5,"Almost empty",10,7324.21875,"2037-11-23","Vacuum Tanker"
"7802","2017-11-04",-15.434795,28.2167667,1280.5,4.5,"Almost empty",6,4394.53125,"2029-11-15","Vacuum Tanker"
"7803","2017-11-04",-15.4401333,28.2202267,1268.1,4.5,"Almost full",8,1098.6328125,"2020-11-06","Vacuum Tanker"
"7804","2017-11-04",-15.43465,28.215825,1273.1,4.5,"Half-full",8,2197.265625,"2023-11-10","Vacuum Tanker"
"7805","2017-11-04",-15.43494,28.215605,1268.1,12.5,"Almost empty",3,24414.0625,"2084-09-07","Vacuum Tanker"
"7806","2017-11-04",-15.4341367,28.2152617,1250.7,12.5,"Almost empty",5,14648.4375,"2057-12-12","Vacuum Tanker"
"7807","2017-11-04",-15.4338833,28.214955,1261.4,12.5,"Half-full",10,4882.8125,"2031-03-18","Vacuum Tanker"
"7808","2017-11-04",-15.4427567,28.2205217,1252.4,12.5,NA,9,5425.34722222222,"2032-09-11","Vacuum Tanker"
"7809","2017-11-04",-15.442185,28.22192,1261.5,12.5,NA,14,3487.72321428571,"2027-05-23","Vacuum Tanker"
"7810","2017-11-04",-15.4405367,28.2203517,1276.5,4.5,"Almost empty",8,3295.8984375,"2026-11-12","Vacuum Tanker"
"7811","2017-11-06",-15.43947,28.2308467,1272.9,4.5,"Half-full",3,5859.375,"2033-11-21","Vacuum Tanker"
"7812","2017-11-06",-15.4392983,28.2307183,1310.7,12.5,"Almost empty",8,9155.2734375,"2042-11-30","Vacuum Tanker"
"7813","2017-11-07",-15.4393717,28.23058,1293.1,4.5,"Half-full",9,1953.125,"2023-03-14","Vacuum Tanker"
"7814","2017-11-06",-15.439175,28.2305333,1253.7,4.5,"Almost full",8,1098.6328125,"2020-11-08","Vacuum Tanker"
"7815","2017-11-06",-15.4397017,28.2296317,1245.5,4.5,"Half-full",17,1034.00735294118,"2020-09-05","Vacuum Tanker"
"7816","2017-11-06",-15.4398433,28.2290833,1363.7,4.5,"Half-full",8,2197.265625,"2023-11-12","Vacuum Tanker"
"7817","2017-11-06",-15.432500881886,28.3203506469727,NA,12.5,"Almost empty",7,10463.1696428571,"2046-06-30","Vacuum Tanker"
"7818","2017-11-06",-15.43982,28.2293083,1279,12.5,"Almost empty",3,24414.0625,"2084-09-09","Vacuum Tanker"
"7819","2017-11-06",-15.43928,28.23078,1271.8,4.5,"Half-full",7,2511.16071428571,"2024-09-21","Vacuum Tanker"
"7820","2017-11-06",NA,NA,NA,4.5,"Almost empty",15,1757.8125,"2022-08-29","Vacuum Tanker"
"7821","2017-11-06",-15.432500881886,28.3203506469727,NA,4.5,"Almost empty",7,3766.74107142857,"2028-02-28","Vacuum Tanker"
"7822","2017-11-06",-15.4390067,28.2308267,1292.8,4.5,"Half-full",11,1598.01136363636,"2022-03-23","Vacuum Tanker"
"7823","2017-11-06",-15.43972,28.2289083,1313.8,12.5,"Half-full",12,4069.01041666667,"2028-12-27","Vacuum Tanker"
"7824","2017-11-06",-15.4395233,28.22963,1268.5,4.5,"Half-full",5,3515.625,"2027-06-22","Vacuum Tanker"
"7825","2017-11-06",-15.439805,28.2293067,1266.8,4.5,"Almost empty",6,4394.53125,"2029-11-17","Vacuum Tanker"
"7826","2017-11-06",-15.438875,28.230475,1256.1,4.5,"Half-full",6,2929.6875,"2025-11-13","Vacuum Tanker"
"7827","2017-11-06",-15.4391433,28.230745,1271.1,12.5,"Half-full",6,8138.02083333333,"2040-02-17","Vacuum Tanker"
"7828","2017-11-06",-15.439315,28.2288817,1307.6,4.5,"Half-full",4,4394.53125,"2029-11-17","Vacuum Tanker"
"7829","2017-11-06",-15.43959,28.2300583,1250.3,4.5,"Almost empty",1,26367.1875,"2090-01-14","Vacuum Tanker"
"7830","2017-11-06",-15.432500881886,28.3203506469727,NA,4.5,"Half-full",14,1255.58035714286,"2021-04-14","Vacuum Tanker"
"7831","2017-11-06",-15.4388017,28.230775,1279.1,12.5,"Half-full",10,4882.8125,"2031-03-20","Vacuum Tanker"
"7832","2017-11-06",NA,NA,NA,4.5,"Half-full",6,2929.6875,"2025-11-13","Vacuum Tanker"
"7833","2017-11-06",-15.4391383,28.2288483,1294.1,4.5,"Half-full",7,2511.16071428571,"2024-09-21","Vacuum Tanker"
"7834","2017-11-06",-15.4386567,28.2303367,1282.1,4.5,"Half-full",18,976.5625,"2020-07-09","Vacuum Tanker"
"7835","2017-11-06",-15.439395,28.229695,1272.3,12.5,"Half-full",7,6975.44642857143,"2036-12-11","Vacuum Tanker"
"7836","2017-11-06",-15.432500881886,28.3203506469727,NA,4.5,"Half-full",18,976.5625,"2020-07-09","Vacuum Tanker"
"7837","2017-11-06",-15.438625,28.2306083,1270.6,4.5,"Half-full",4,4394.53125,"2029-11-17","Vacuum Tanker"
"7838","2017-11-06",-15.4387533,28.2307467,1262.2,4.5,"Half-full",13,1352.16346153846,"2021-07-20","Vacuum Tanker"
"7839","2017-11-06",-15.4388117,28.2287367,1266.4,0,"Half-full",9,0,"2017-11-06","Vacuum Tanker"
"7840","2017-11-06",-15.432500881886,28.3203506469727,NA,4.5,"Half-full",2,8789.0625,"2041-11-29","Vacuum Tanker"
"7841","2017-11-06",-15.43962,28.229095,1267.2,4.5,"Almost empty",7,3766.74107142857,"2028-02-28","Vacuum Tanker"
"7842","2017-11-06",-15.43833,28.23024,1279.6,12.5,"Almost full",10,2441.40625,"2024-07-13","Vacuum Tanker"
"7843","2017-11-06",-15.43856,28.2301033,1126.1,4.5,"Almost full",9,976.5625,"2020-07-09","Vacuum Tanker"
"7844","2017-11-06",-15.4383717,28.2307867,1277,4.5,"Almost full",7,1255.58035714286,"2021-04-14","Vacuum Tanker"
"7845","2017-11-06",-15.4395333,28.2299583,1267.3,4.5,"Almost full",3,2929.6875,"2025-11-13","Vacuum Tanker"
"7846","2017-11-06",-15.432500881886,28.3203506469727,NA,4.5,"Half-full",13,1352.16346153846,"2021-07-20","Vacuum Tanker"
"7847","2017-11-06",-15.4385017,28.2304633,1266,4.5,"Half-full",8,2197.265625,"2023-11-12","Vacuum Tanker"
"7848","2017-11-06",-15.438655,28.23075,1261.6,4.5,"Full",7,502.232142857143,"2019-03-23","Vacuum Tanker"
"7849","2017-11-06",-15.43856,28.2287167,1268,4.5,"Almost empty",10,2636.71875,"2025-01-24","Vacuum Tanker"
"7850","2017-11-06",-15.439095,28.229805,1278.9,12.5,"Half-full",12,4069.01041666667,"2028-12-27","Vacuum Tanker"
"7851","2017-11-06",-15.432500881886,28.3203506469727,NA,4.5,"Half-full",7,2511.16071428571,"2024-09-21","Vacuum Tanker"
"7852","2017-11-06",-15.4380867,28.2299833,1134.8,4.5,"Half-full",9,1953.125,"2023-03-13","Vacuum Tanker"
"7853","2017-11-06",-15.4382083,28.2303433,1264.1,4.5,"Half-full",11,1598.01136363636,"2022-03-23","Vacuum Tanker"
"7854","2017-11-06",NA,NA,NA,4.5,"Half-full",16,1098.6328125,"2020-11-08","Vacuum Tanker"
"7855","2017-11-06",-15.43834,28.2308567,1293.9,4.5,"Almost full",12,732.421875,"2019-11-08","Vacuum Tanker"
"7856","2017-11-06",-15.4384433,28.2305883,1273.8,4.5,"Almost empty",5,5273.4375,"2032-04-14","Vacuum Tanker"
"7857","2017-11-06",-15.432500881886,28.3203506469727,NA,4.5,"Almost empty",15,1757.8125,"2022-08-29","Vacuum Tanker"
"7858","2017-11-06",-15.4382633,28.2305233,1263.5,12.5,"Half-full",11,4438.92045454545,"2029-12-31","Vacuum Tanker"
"7859","2017-11-06",-15.4383633,28.22868,1292.2,12.5,"Half-full",20,2441.40625,"2024-07-13","Vacuum Tanker"
"7860","2017-11-06",-15.43802,28.23082,1282.4,4.5,"Almost full",9,976.5625,"2020-07-09","Vacuum Tanker"
"7861","2017-11-06",-15.43889,28.2297217,1268.3,4.5,"Half-full",5,3515.625,"2027-06-22","Vacuum Tanker"
"7862","2017-11-06",-15.4393683,28.2292633,1278.5,4.5,"Half-full",8,2197.265625,"2023-11-12","Vacuum Tanker"
"7863","2017-11-06",-15.438035,28.230335,1266.6,4.5,"Half-full",13,1352.16346153846,"2021-07-20","Vacuum Tanker"
"7864","2017-11-06",-15.4381383,28.2304883,1260.6,12.5,"Half-full",13,3756.00961538462,"2028-02-18","Vacuum Tanker"
"7865","2017-11-06",-15.43816,28.2287633,1285,4.5,"Almost full",13,676.081730769231,"2019-09-13","Vacuum Tanker"
"7866","2017-11-06",-15.438625,28.2298633,1261.3,4.5,"Half-full",6,2929.6875,"2025-11-13","Vacuum Tanker"
"7867","2017-11-06",-15.432500881886,28.3203506469727,NA,4.5,"Almost full",8,1098.6328125,"2020-11-08","Vacuum Tanker"
"7868","2017-11-06",-15.4377083,28.2304767,1275.4,4.5,"Half-full",8,2197.265625,"2023-11-12","Vacuum Tanker"
"7869","2017-11-06",-15.4391867,28.22926,1231,12.5,NA,12,4069.01041666667,"2028-12-27","Vacuum Tanker"
"7870","2017-11-06",-15.43857,28.2289833,1269.7,4.5,"Almost empty",6,4394.53125,"2029-11-17","Vacuum Tanker"
"7871","2017-11-06",-15.437895,28.2305917,1276.1,4.5,"Almost empty",9,2929.6875,"2025-11-13","Vacuum Tanker"
"7872","2017-11-06",-15.4376617,28.23012,1286.4,4.5,"Half-full",7,2511.16071428571,"2024-09-21","Vacuum Tanker"
"7873","2017-11-06",-15.437675,28.2304317,1272.2,4.5,"Half-full",12,1464.84375,"2021-11-09","Vacuum Tanker"
"7874","2017-11-06",-15.43795,28.2301983,1272.2,4.5,"Half-full",4,4394.53125,"2029-11-17","Vacuum Tanker"
"7875","2017-11-06",-15.432500881886,28.3203506469727,NA,4.5,"Half-full",7,2511.16071428571,"2024-09-21","Vacuum Tanker"
"7876","2017-11-06",-15.438505,28.2298667,1257.9,4.5,"Half-full",15,1171.875,"2021-01-20","Vacuum Tanker"
"7877","2017-11-06",-15.4379467,28.2300433,1273.4,0,"Half-full",17,0,"2017-11-06","Vacuum Tanker"
